URL link,Website,Title,Date
https://news.google.com/rss/articles/CBMigAFodHRwczovL2VuZ2xpc2gua3lvZG9uZXdzLm5ldC9uZXdzLzIwMjEvMDkvYmI1ZjZjNjE1ZmMwLWphcGFuLXRvLWV4dGVuZC1jb3ZpZC0xOS1lbWVyZ2VuY3ktYWdhaW4tc2V0LXJvYWQtbWFwLXRvLWxpZnQtY3VyYnMuaHRtbNIBAA?oc=5,Kyodo News Plus,"Japan extends COVID-19 emergency again, sets exit strategy for curbs",9/9/2021
https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmlycmF3YWRkeS5jb20vbmV3cy9idXJtYS9qYXBhbnMtbXVjaC10b3V0ZWQtZ28tYmV0d2Vlbi1oYXMtbGl0dGxlLXN3YXktb3Zlci1teWFubWFyLWp1bnRhLmh0bWzSAQA?oc=5,The Irrawaddy,Japan's Much-Touted Go-Between Has Little Sway Over Myanmar Junta,9/9/2021
https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3Lndhc2VkYS5qcC9pbnN0L3NndS9uZXdzLWVuLzIwMjEvMDkvMDMvOTY2ONIBAA?oc=5,waseda.jp,Report: Summer Intensive Course on â€œCausal Inferenceâ€ by MIT Associate Professor Teppei Yamamoto,9/3/2021
https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnRva3lvd2Vla2VuZGVyLmNvbS9qYXBhbi1saWZlL25ld3MtYW5kLW9waW5pb24vMTAtdGhpbmdzLXRvLWtub3ctYWJvdXQtZnVtaW8ta2lzaGlkYS_SAQA?oc=5,Tokyo Weekender,10 Things To Know About Fumio Kishida,9/30/2021
https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy5zYWx0d2lyZS5jb20vcHJpbmNlLWVkd2FyZC1pc2xhbmQvbmV3cy9mYWN0Ym94LWphcGFuLXBtLXN1Z2EtaXMtc3RlcHBpbmctZG93bi13aGF0cy1uZXh0LWZvci1qYXBhbnMtcG9saXRpY2FsLWNhbGVuZGFyLTEwMDYzMTEzNy_SAQA?oc=5,SaltWire PEI powered by The Guardian,Factbox-Japan's ruling party votes for new leader. What's next for new PM,9/7/2021
https://news.google.com/rss/articles/CBMibWh0dHBzOi8vamFwYW4tZm9yd2FyZC5jb20vZmFicmljYXRlZC1uZXdzLXJlcG9ydC1mcm9tLTMwLXllYXJzLWFnby1zdGlsbC1pbXBhaXJzLWphcGFuLXNvdXRoLWtvcmVhLXJlbGF0aW9ucy_SAXFodHRwczovL2phcGFuLWZvcndhcmQuY29tL2ZhYnJpY2F0ZWQtbmV3cy1yZXBvcnQtZnJvbS0zMC15ZWFycy1hZ28tc3RpbGwtaW1wYWlycy1qYXBhbi1zb3V0aC1rb3JlYS1yZWxhdGlvbnMvYW1wLw?oc=5,JAPAN Forward,Fabricated News Report from 30 Years Ago Still Impairs Japan-South Korea Relations,9/24/2021
https://news.google.com/rss/articles/CBMiggFodHRwczovL3RoZXdlc3QuY29tLmF1L29waW5pb24vcGF1bC1tdXJyYXkvcGF1bC1tdXJyYXktaG93LXRoZS1jY2Mtd3JlY2tlZC1qYXBhbi10cmFkZS1vZmZpY2lhbC1jcmFpZy1wZWFjb2Nrcy1saWZlLW5nLWI4ODIwMDg4MDF60gEA?oc=5,The West Australian,Paul Murray: How the CCC wrecked Japan trade official Craig Peacockâ€™s life,9/17/2021
https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmZvcmV4LmNvbS9pZS9uZXdzLWFuZC1hbmFseXNpcy80LXJlYXNvbnMtdXNkanB5LWNvdWxkLWtlZXAtcmFsbHlpbmctdGhyb3VnaC1pdHMtNHllYXItaGlnaHMv0gEA?oc=5,FOREX.com,4 reasons USD/JPY could keep rallying through its 4-year highs,10/21/2021
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmZvcmV4Y3J1bmNoLmNvbS9ibG9nLzIwMjEvMTAvMTUvdXNkLWpweS1mb3JlY2FzdC0xMTUtbGV2ZWwtc2Vlbi1hcy1uZXh0LXRhcmdldC1mb3ItYnVsbHMv0gEA?oc=5,Forex Crunch,USD/JPY Forecast: 115.00 Level Seen As Next Target For Bulls,10/15/2021
https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LmFzYWhpLmNvbS9hancvYXJ0aWNsZXMvMTQ0NjE2MzTSAQA?oc=5,The Asahi Shimbun,"Stable currency is vital, says Japan finmin, as yen descends to 3-year low | The Asahi Shimbun: Breaking News, Japan ...",10/15/2021
https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy8hL2phcGFuLXZvbGNhbm8tZXJ1cHRzLW10LWFzby1pbi1zb3V0aGVybi1qYXBhbi0yMDIxMTAyMNIBXGh0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy8hL2phcGFuLXZvbGNhbm8tZXJ1cHRzLW10LWFzby1pbi1zb3V0aGVybi1qYXBhbi0yMDIxMTAyMC9hbXAv?oc=5,Mt. Aso in southern Japan,Japan volcano erupts,10/19/2021
https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvbmV3cy8yMDIxLzEwLzEyL2FzaWEtcGFjaWZpYy9wbHVuZ2luZy1jdXJyZW5jeS1teWFubWFyLWVjb25vbWljLWNyaXNpcy_SAQA?oc=5,The Japan Times,Plunging currency and dollar drought worsen Myanmar economic crisis,10/12/2021
https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvZXhjaGFuZ2VzL2ZhaXJ4LXRvLWxhdW5jaC1taWNyby1jcnVkZS1vaWwtZnV0dXJlcy_SAQA?oc=5,FX News Group,FairX to launch Micro Crude Oil Futures,10/21/2021
https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vZW4uYW50YXJhbmV3cy5jb20vbmV3cy8xOTMwODkvYm5pLW9mZmVycy1wbGV0aG9yYS1vZi1iZW5lZml0cy10by1sb2NhbC1jdXJyZW5jeS1zZXR0bGVtZW50LXVzZXJz0gFsaHR0cHM6Ly9lbi5hbnRhcmFuZXdzLmNvbS9hbXAvbmV3cy8xOTMwODkvYm5pLW9mZmVycy1wbGV0aG9yYS1vZi1iZW5lZml0cy10by1sb2NhbC1jdXJyZW5jeS1zZXR0bGVtZW50LXVzZXJz?oc=5,ANTARA English,BNI offers plethora of benefits to Local Currency Settlement users,10/7/2021
https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy8hL3RoZS13ZWVrZW5kLW1lbHRkb3duLW9mLW1hcmstbWluZXJ2aW5pLXdhcy1hLXNpZ2h0LXRvLWJlaG9sZC0yMDIxMTAxONIBa2h0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy8hL3RoZS13ZWVrZW5kLW1lbHRkb3duLW9mLW1hcmstbWluZXJ2aW5pLXdhcy1hLXNpZ2h0LXRvLWJlaG9sZC0yMDIxMTAxOC9hbXAv?oc=5,ForexLive,The weekend meltdown of Mark Minervini was a sight to behold,10/18/2021
https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vZGFpbHluZXdzaHVuZ2FyeS5jb20vZXZlcnl0aGluZy15b3UtbmVlZC10by1rbm93LWFib3V0LWZvcmV4LXRyYWRpbmctaW4tbWFsYXlzaWEv0gEA?oc=5,dailynewshungary.com,Everything you need to know about forex trading in Malaysia,10/25/2021
https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2NvaW5zaGFyZXMtaW52ZXN0cy0xMS04bS1pbi1mbG93YmFuay1hdC0xMzFtLXZhbHVhdGlvbi_SAQA?oc=5,FX News Group,CoinShares invests $11.8M in FlowBank at $131M valuation,10/7/2021
https://news.google.com/rss/articles/CBMibGh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L3JvYmluaG9vZC1zaGFyZXMtZHJvcC04LTUtYXMtcTMtY3J5cHRvLXRyYWRpbmctdm9sdW1lcy1mYWxsL9IBAA?oc=5,FX News Group,Robinhood shares drop 8.5% as Q3 crypto trading volumes fall,10/27/2021
https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy8hL3RoZS1pbnZlc3RpbmctYXBwLXRyYWNraW5nLXBlbG9zaS10cmFkZXMtZXZlcnktdHJhZGUtaW5ldml0YWJseS1hLXdpbm5lci0yMDIxMTAwN9IBd2h0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy8hL3RoZS1pbnZlc3RpbmctYXBwLXRyYWNraW5nLXBlbG9zaS10cmFkZXMtZXZlcnktdHJhZGUtaW5ldml0YWJseS1hLXdpbm5lci0yMDIxMTAwNy9hbXAv?oc=5,'every trade ... inevitably ... a winner',The investing app tracking Pelosi trades,10/7/2021
https://news.google.com/rss/articles/CBMiamh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2xhcnMtZ290dHdpay1vbi1oaXMtbmV3LWZpbmFuY2lhbC1nYW1pbmctc3RhcnR1cC10cmFkYW50cy_SAQA?oc=5,FX News Group,Exclusive: Lars Gottwik on his new financial gaming startup TRADANTS,10/4/2021
https://news.google.com/rss/articles/CBMib2h0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2hhcmdyZWF2ZXMtbGFuc2Rvd24tcmVwb3J0cy1zbGlnaHQtZHJvcC1pbi1yZXZlbnVlcy1pbi1xMS1meTIyL9IBAA?oc=5,FX News Group,Hargreaves Lansdown reports slight drop in revenues in Q1 FY22,10/15/2021
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L29hbmRhLWV1cm9wZS1wb3N0cy0yMDIwLXJldmVudWUtZ2Fpbi1vZi0xNDgtYXQtMjktM20v0gEA?oc=5,FX News Group,Exclusive: OANDA Europe posts 2020 revenue gain of 148% at Â£29.3M,10/3/2021
https://news.google.com/rss/articles/CBMid2h0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvaW5zdGl0dXRpb25hbC9na2Z4LXBhcmVudC1nbG9iYWwta2FwaXRhbC1hY3F1aXJlcy1zb3V0aC1hZnJpY2FzLW1hcnUtYXNzZXQtbWFuYWdlcnMv0gEA?oc=5,FX News Group,GKFX parent Global Kapital acquires South Africa's Maru Asset Managers,10/4/2021
https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvZXhlY3V0aXZlcy9hbmRyZWFzLWFuZHJlb3UtcmVqb2lucy1ob3Rmb3JleC10by1oZWFkLWJ1cy1kZXYv0gEA?oc=5,FX News Group,Exclusive: Andreas Andreou rejoins HotForex to head Bus Dev,10/25/2021
https://news.google.com/rss/articles/CBMidmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvY3J5cHRvY3VycmVuY3kvZ3V5LWdyaW5iZXJnLWFuZC1zbmlyLWhhbmFueWEtbmFtZWQtYXMtYXJyZXN0cy1pbi1mb3JleC1jcnlwdG8tc2NhbS_SAQA?oc=5,FX News Group,Guy Grinberg and Snir Hananya named as arrests in forex/crypto scam,10/7/2021
https://news.google.com/rss/articles/CBMifmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2NpdGFkZWwtYXBleC1pYmtyLXJvYmluaG9vZC1vcHBvc2UtY29uc3BpcmFjeS1jbGFpbXMtaW4tc2hvcnQtc3F1ZWV6ZS1sYXdzdWl0L9IBAA?oc=5,FX News Group,"Citadel, Apex, IBKR, Robinhood oppose conspiracy claims in short squeeze lawsuit",10/6/2021
https://news.google.com/rss/articles/CBMibmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmV0YWlsLWZvcmV4L2V1cm9wZWZ4LW9wZXJhdG9yLW1heGlmbGV4LWhhcy1jaWYtbGljZW5zZS1zdXNwZW5kZWQtYnktY3lzZWMv0gEA?oc=5,FX News Group,EuropeFX operator Maxiflex has CIF license suspended by CySEC,10/15/2021
https://news.google.com/rss/articles/CBMicmh0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvZXhlY3V0aXZlcy9tNG1hcmtldHMtaGlyZXMtZGVsb2l0dGUtY3lwcnVzLXZldGVyYW4tbWljaGFlbC1jaHJpc3RvZm9yb3UtYXMtY2ZvL9IBAA?oc=5,FX News Group,M4Markets hires Deloitte Cyprus veteran Michael Christoforou as CFO,10/19/2021
https://news.google.com/rss/articles/CBMif2h0dHBzOi8vZnhuZXdzZ3JvdXAuY29tL2ZvcmV4LW5ld3MvcmVndWxhdG9yeS9maW5yYS1maWxlcy1jb21wbGFpbnQtYWdhaW5zdC1zcGFydGFuLWNhcGl0YWwtc2VjdXJpdGllcy1mb3ItZGlzY2xvc3VyZS1mYWlsdXJlcy_SAQA?oc=5,FX News Group,FINRA files complaint against Spartan Capital Securities for disclosure failures,10/21/2021
https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vbmV3cy5nYWxsdXAuY29tL3BvbGwvMzU1NTI5L25ldy1qYXBhbi1wcmltZS1taW5pc3Rlci1pbmhlcml0cy10cm91YmxlZC1lY29ub215LmFzcHjSAQA?oc=5,Gallup,New Japan Prime Minister Inherits Troubled Economy,10/8/2021
https://news.google.com/rss/articles/CBMiiwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9lY29ub215L2ZvcmVpZ24tdHJhZGUvaW5kby1qYXBhbi10cmFkZS1pbmNyZWFzZXMtdG8tMTgtYm4taW4tMjAxOS1leGltLWJhbmstc3R1ZHkvYXJ0aWNsZXNob3cvODY5ODMxMzIuY21z0gGPAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9uZXdzL2Vjb25vbXkvZm9yZWlnbi10cmFkZS9pbmRvLWphcGFuLXRyYWRlLWluY3JlYXNlcy10by0xOC1ibi1pbi0yMDE5LWV4aW0tYmFuay1zdHVkeS9hbXBfYXJ0aWNsZXNob3cvODY5ODMxMzIuY21z?oc=5,The Economic Times,Indo-Japan trade increases to $ 18 bn in 2019: Exim Bank study,10/13/2021
https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZWNvbm9teS8yMDIxLzEwLzEyL2phcGFuLWZhY2VzLXJpc2luZy1pbmVxdWFsaXR5LWFmdGVyLWVpZ2h0LXllYXJzLW9mLWFiZW5vbWljc9IBbWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL2Vjb25vbXkvMjAyMS8xMC8xMi9qYXBhbi1mYWNlcy1yaXNpbmctaW5lcXVhbGl0eS1hZnRlci1laWdodC15ZWFycy1vZi1hYmVub21pY3M?oc=5,Al Jazeera English,Japan faces rising inequality after eight years of Abenomics,10/12/2021
https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmR3LmNvbS9lbi9qYXBhbi1lY29ub215LWFuZC1zZWN1cml0eS10b3AtY29uY2VybnMtYWhlYWQtb2YtZWxlY3Rpb24vYS01OTY2MjQ0MtIBWmh0dHBzOi8vYW1wLmR3LmNvbS9lbi9qYXBhbi1lY29ub215LWFuZC1zZWN1cml0eS10b3AtY29uY2VybnMtYWhlYWQtb2YtZWxlY3Rpb24vYS01OTY2MjQ0Mg?oc=5,DW (English),"Economy, security top concerns as Japan votes",10/29/2021
https://news.google.com/rss/articles/CBMigQFodHRwczovL2VuZ2xpc2gua3lvZG9uZXdzLm5ldC9uZXdzLzIwMjEvMTAvMTRiYTNkYmJhOWYyLXVwZGF0ZTItYm9qLWN1dHMtZWNvbm9taWMtZ3Jvd3RoLXByaWNlLWZvcmVjYXN0cy1rZWVwcy1lYXNpbmctcG9saWN5Lmh0bWzSAQA?oc=5,Kyodo News Plus,"Bank of Japan cuts economic growth, price forecasts, keeps easing policy",10/28/2021
https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9lY29ub215LXBvbGljeS9pbmRpYS11ay1ob2xkLWluYXVndXJhbC1tYXJpdGltZS1kaWFsb2d1ZS1kaXNjdXNzLWluZG8tcGFjaWZpYy0xMjExMDE4MDExOTFfMS5odG1s0gGPAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvYXJ0aWNsZS9lY29ub215LXBvbGljeS9pbmRpYS11ay1ob2xkLWluYXVndXJhbC1tYXJpdGltZS1kaWFsb2d1ZS1kaXNjdXNzLWluZG8tcGFjaWZpYy0xMjExMDE4MDExOTFfMS5odG1s?oc=5,Business Standard,"India, UK hold inaugural maritime dialogue, discuss Indo-Pacific",10/18/2021
https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvbmV3cy8yMDIxLzEwLzA1L2J1c2luZXNzL2Vjb25vbWljLXNlY3VyaXR5LW1pbmlzdGVyLWFnZW5kYS_SAQA?oc=5,The Japan Times,Japan's new economic security minister sets out agenda amid global supply chain woes,10/5/2021
https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vY2hpbmEtYWN0dWFsbHktbGlrZS1qYXBhbi0xOTkwcy1qYXBhbmlmaWNhdGlvbi1lY29ub215LWV2ZXJncmFuZGUtZGVidC1hZ2VpbmctMjAyMS0xMNIBeWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vY2hpbmEtYWN0dWFsbHktbGlrZS1qYXBhbi0xOTkwcy1qYXBhbmlmaWNhdGlvbi1lY29ub215LWV2ZXJncmFuZGUtZGVidC1hZ2VpbmctMjAyMS0xMD9hbXA?oc=5,Business Insider,3 reasons China in the 2020s could slow sharply like Japan in the 1990s,10/16/2021
https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vamFuZS5vci5qcC9lbi9wcm9wb3NhbC9wcmVzc3JlbGVhc2UvMTU1OTkuaHRtbC_SAQA?oc=5,æ–°çµŒæ¸ˆé€£ç›Ÿ,Announcing the release of a proposal regarding â€œNew Growth Strategy under Digital Economy -Industrial Policy ...,10/11/2021
https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIxLTEwLTEzL3N1cHBseS1jaGFpbi1sYXRlc3QtamFwYW4tcy1sZWFkZXItd2FudHMtdG8tbWFrZS1jaGlwcy1hdC1ob21l0gEA?oc=5,Bloomberg,Supply Chain Latest: Japanâ€™s Leader Wants to Make Chips At Home,10/13/2021
https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vc3VuZGF5Z3VhcmRpYW5saXZlLmNvbS9uZXdzL2NoaW5hcy1jb21tdW5pc3QtZGljdGF0b3JzaGlwLW1hcmtldC1lY29ub215LW5vdC1lYXN5LWZpdNIBAA?oc=5,The Sunday Guardian Live,China's communist dictatorship and market economy not an easy fit,10/23/2021
https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3Lm5pcHBvbi5jb20vZW4vbmV3cy9yZXUyMDIxMTAyNUtCTjJIRjBVOS_SAQA?oc=5,Nippon.com,"Japan, China extend currency swap arrangement for 3 years-BOJ",10/25/2021
https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vYXNpYS5uaWtrZWkuY29tL0Vjb25vbXkvSmFwYW4tcy1uZXctY2FwaXRhbGlzbS1jb3VuY2lsLXRhcHMtZmVtYWxlLWJ1c2luZXNzLXBpb25lZXJz0gEA?oc=5,Nikkei Asia,Japan's 'new capitalism' council taps female business pioneers,10/16/2021
https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmR3LmNvbS9lbi9qYXBhbnMtbmV3LXByaW1lLW1pbmlzdGVyLWFuZC10aGUtbG9uZy1zaGFkb3ctb2YtYWJlbm9taWNzL2EtNTkzNzkzNDLSAVtodHRwczovL2FtcC5kdy5jb20vZW4vamFwYW5zLW5ldy1wcmltZS1taW5pc3Rlci1hbmQtdGhlLWxvbmctc2hhZG93LW9mLWFiZW5vbWljcy9hLTU5Mzc5MzQy?oc=5,DW (English),"Fumio Kishida, Japan and Abenomics' shadow",10/4/2021
https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIxLTEwLTAzL2phcGFuLXMtaW5jb21pbmctZmluYW5jZS1taW5pc3Rlci1zdXp1a2ktaW4taGlzLW93bi13b3Jkc9IBAA?oc=5,Bloomberg,Japan's Incoming Finance Minister Suzuki in His Own Words,10/3/2021
https://news.google.com/rss/articles/CBMid2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9uZXdzL3NjaWVuY2UvaW5kaWFzLWZpcnN0LW1hbm5lZC1vY2Vhbi1taXNzaW9uLXNhbXVkcmF5YW4tbGF1bmNoZWQvYXJ0aWNsZXNob3cvODczNzUxNzYuY21z0gF7aHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL25ld3Mvc2NpZW5jZS9pbmRpYXMtZmlyc3QtbWFubmVkLW9jZWFuLW1pc3Npb24tc2FtdWRyYXlhbi1sYXVuY2hlZC9hbXBfYXJ0aWNsZXNob3cvODczNzUxNzYuY21z?oc=5,The Economic Times,India's first manned ocean mission 'Samudrayan' launched,10/29/2021
https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3Lm5pcHBvbi5jb20vZW4vamFwYW4tdG9waWNzL2MwNTgxMC_SAQA?oc=5,Nippon.com,Kishida's Economic Security Challenge: Focus on China and TPP Expansion,10/20/2021
https://news.google.com/rss/articles/CBMid2h0dHBzOi8vYXNpYS5uaWtrZWkuY29tL1BvbGl0aWNzL0luc2lkZS1KYXBhbmVzZS1wb2xpdGljcy9LaXNoaWRhLXMtbmV3LWNhcGl0YWxpc20tcmFpc2VzLWVjb25vbWljLXJlZm9ybS1zZXRiYWNrLWZlYXJz0gEA?oc=5,Nikkei Asia,Kishida's 'new capitalism' raises economic reform setback fears,10/5/2021
https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIxLTEwLTEyL2dsb2JhbC1pbmZsYXRpb24td29ycmllcy1oYXZlLXNwcmVhZC10by1qYXBhbi1zLWJvbmQtbWFya2V00gEA?oc=5,Bloomberg,Global Inflation Worries Have Spread to Deflation-Prone Japan,10/11/2021
https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIxLzEwLzMwL2phcGFuLWVsZWN0aW9uLWxkcC1wb2xs0gFFaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDIxLzEwLzMwL2phcGFuLWVsZWN0aW9uLWxkcC1wb2xs?oc=5,Al Jazeera English,"Japan election: Ruling LDP struggles over COVID, inequality",10/30/2021
https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vYXNpYS5uaWtrZWkuY29tL1Nwb3RsaWdodC9Db21tZW50L0lzLUphcGFuLXMtUHJpbWUtTWluaXN0ZXItRnVtaW8tS2lzaGlkYS1hLUtleW5lc2lhbtIBAA?oc=5,Nikkei Asia,Is Japan's Prime Minister Fumio Kishida a Keynesian?,10/8/2021
https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmFyYWJuZXdzLmNvbS9ub2RlLzE5NTg3OTEvYnVzaW5lc3MtZWNvbm9tedIBAA?oc=5,Arab News,"Japan's industrial growth falls, unemployment remains unchanged: Economic wrap",10/31/2021
https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvbmV3cy8yMDIxLzEwLzA1L2J1c2luZXNzL2Vjb25vbXktYnVzaW5lc3Mvc3V6dWtpLWZpbmFuY2Uv0gEA?oc=5,The Japan Times,Shunichi Suzuki takes Japan finance reins as election and stimulus loom,10/5/2021
https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vbGVhcm5pbmdlbmdsaXNoLnZvYW5ld3MuY29tL2EvamFwYW4tY29uZnJvbnRzLXJpc2luZy1pbmVxdWFsaXR5LzYyNzEwMjYuaHRtbNIBVmh0dHBzOi8vbGVhcm5pbmdlbmdsaXNoLnZvYW5ld3MuY29tL2FtcC9qYXBhbi1jb25mcm9udHMtcmlzaW5nLWluZXF1YWxpdHkvNjI3MTAyNi5odG1s?oc=5,VOA Learning English,Japan Confronts Rising Inequality,10/16/2021
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvbmV3cy8yMDIxLzEwLzA4L25hdGlvbmFsL3BvbGl0aWNzLWRpcGxvbWFjeS9raXNoaWRhLWZpcnN0LXBvbGljeS1zcGVlY2gv0gEA?oc=5,The Japan Times,Kishida calls for new economic approach in first policy speech,10/8/2021
https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LmFzYWhpLmNvbS9hancvYXJ0aWNsZXMvMTQ0NjE2MzTSAQA?oc=5,The Asahi Shimbun,"Stable currency is vital, says Japan finmin, as yen descends to 3-year low | The Asahi Shimbun: Breaking News, Japan ...",10/15/2021
https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvbmV3cy8yMDIxLzEwLzIyL2J1c2luZXNzL2Jvai1saWZ0aW5nLXN0aW11bHVzL9IBAA?oc=5,The Japan Times,"BOJ discussing phasing out pandemic support as economy reopens, sources say",10/22/2021
https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vd3d3My5uaGsub3IuanAvbmhrd29ybGQvZW4vbmV3cy9iYWNrc3Rvcmllcy8xNzg5L9IBAA?oc=5,NHK WORLD,BOJ's Longest-serving Governor: The impact of 'different dimension' monetary policy | NHK WORLD-JAPAN News,10/21/2021
https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvb3Bpbmlvbi8yMDIxLzEwLzE0L2NvbW1lbnRhcnkvamFwYW4tY29tbWVudGFyeS9raXNoaWRhbm9taWNzL9IBAA?oc=5,The Japan Times,What is 'Kishidanomics' and can it live up to the hype?,10/14/2021
https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vamFwYW4tcG1zLWtpc2hpZGEtbmV3LWNhcGl0YWxpc20tZHJpdmVzLWVpZ2h0LWRheS1zdG9jay1kZWNsaW5lLTIwMjEtMTHSAWtodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuY29tL2phcGFuLXBtcy1raXNoaWRhLW5ldy1jYXBpdGFsaXNtLWRyaXZlcy1laWdodC1kYXktc3RvY2stZGVjbGluZS0yMDIxLTExP2FtcA?oc=5,Business Insider,Japan PM's idea of 'new capitalism' aimed at narrowing income disparities drove eight-day stock decline,10/31/2021
